,case_id,A_SUBMITTED,A_PARTLYSUBMITTED,A_PREACCEPTED,W_Completeren aanvraag,A_ACCEPTED,O_SELECTED,A_FINALIZED,O_CREATED,O_SENT,W_Nabellen offertes,O_SENT_BACK,W_Valideren aanvraag,A_REGISTERED,A_APPROVED,O_ACCEPTED,A_ACTIVATED,O_CANCELLED,W_Wijzigen contractgegevens,A_DECLINED,A_CANCELLED,W_Afhandelen leads,O_DECLINED,W_Nabellen incomplete dossiers,W_Beoordelen fraude,time
7504,197084,1,1,1,5,1,3,1,3,3,5,2,6,1,1,1,1,2,0,0,0,3,0,18,0,503.29109305555556
7505,197087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012446666666666667
7506,197090,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,243.34388555555554
7507,197093,1,1,1,3,1,3,1,3,3,24,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1317.0040236111113
7508,197096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00955222222222222
7509,197099,1,1,1,3,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,3,1,11,0,262.7045938888889
7510,197102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008299722222222222
7511,197105,1,1,1,11,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1,0,0,268.8508580555556
7512,197108,1,1,1,3,1,2,1,2,2,38,0,0,0,0,0,0,1,0,1,0,3,1,0,0,576.5684730555555
7513,197111,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.579045
7514,197114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010477777777777777
7515,197117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7438730555555556
7516,197120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008563888888888888
7517,197123,1,1,1,9,1,1,1,1,1,5,1,3,0,0,0,0,1,0,0,1,0,0,0,0,174.20163999999997
7518,197126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,4.778410833333333
7519,197129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.2218055555555556
7520,197132,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,456.73034222222225
7521,197135,1,1,1,3,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1,0,0,238.0151972222222
7522,197138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0108525
7523,197141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.145736111111111
7524,197144,1,1,1,5,1,1,1,1,1,11,1,8,1,1,1,1,0,0,0,0,3,0,13,0,670.1039594444445
7525,197147,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,20.30934861111111
7526,197150,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.706358333333333
7527,197153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011745277777777778
7528,197156,1,1,1,3,1,2,1,2,2,10,1,12,1,1,1,1,1,0,0,0,0,0,13,0,433.25721222222217
7529,197159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7183666666666666
7530,197162,1,1,1,27,1,2,1,2,2,29,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1482.927203611111
7531,197165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7065055555555556
7532,197168,1,1,1,31,1,2,1,2,2,35,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1410.891657777778
7533,197171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008971944444444444
7534,197174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.07237472222222222
7535,197177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.4793072222222223
7536,197180,1,1,1,3,1,2,1,2,2,18,1,8,1,1,1,1,1,0,0,0,0,0,3,0,838.7788344444444
7537,197183,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,8,738.3300630555555
7538,197186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009075
7539,197189,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,0,0,1,0,3,1,0,0,48.84127777777778
7540,197192,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010600277777777778
7541,197195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011097222222222224
7542,197198,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,738.0221516666666
7543,197201,1,1,1,3,1,2,1,2,2,16,0,0,0,0,0,0,2,0,0,1,0,0,0,0,453.8573327777778
7544,197204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.20112472222222222
7545,197207,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,737.9770691666668
7546,197210,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,737.9459850000001
7547,197213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014504166666666669
7548,197216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,10,92.0536586111111
7549,197219,1,1,1,5,1,1,1,1,1,7,1,7,0,0,0,0,0,0,0,0,0,0,55,0,1603.8860416666669
7550,197222,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,737.7200144444445
7551,197225,1,1,1,3,1,2,1,2,2,16,0,0,0,0,0,0,2,0,0,1,0,0,0,0,331.5494508333333
7552,197228,1,1,1,3,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,697.7062922222223
7553,197231,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,166.72120916666665
7554,197234,1,1,1,3,1,1,1,1,1,30,0,0,0,0,0,0,1,0,0,1,3,0,0,0,737.0757633333334
7555,197237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008275277777777777
7556,197240,1,1,1,3,1,3,1,3,3,24,0,0,0,0,0,0,3,0,0,1,3,0,0,0,832.8757944444444
7557,197243,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,236.63792833333335
7558,197246,1,1,1,3,1,1,1,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1,0,0,355.39781
7559,197249,1,1,1,3,1,2,1,2,2,10,0,0,0,0,0,0,2,0,0,1,5,0,0,0,330.7190636111111
7560,197252,1,1,1,3,1,2,1,2,2,8,1,3,0,0,0,0,1,0,1,0,3,1,0,0,353.7885816666667
7561,197255,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3.7201925
7562,197258,1,1,1,3,1,1,1,1,1,7,1,7,0,0,0,0,0,0,1,0,0,1,0,0,262.3604022222222
7563,197261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.16938916666666667
7564,197264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01168111111111111
7565,197267,1,1,1,17,1,2,1,2,2,5,2,16,1,1,1,1,1,0,0,0,0,0,22,0,572.748935
7566,197270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7578347222222223
7567,197273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.32592277777777773
7568,197276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.24685222222222222
7569,197279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010622777777777778
7570,197282,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,505.8294413888889
7571,197285,1,1,1,3,1,2,1,2,2,14,1,14,1,1,1,1,1,0,0,0,0,0,11,0,525.3629988888889
7572,197288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011420833333333333
7573,197291,1,1,1,5,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,619.9898344444445
7574,197294,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.620117777777777
7575,197297,1,1,1,19,1,1,1,1,1,7,1,6,1,1,1,1,0,0,0,0,0,0,9,0,688.2212438888889
7576,197300,1,1,1,3,1,2,1,2,2,6,0,0,0,0,0,0,2,0,0,1,3,0,0,0,328.3021447222222
7577,197303,1,1,1,3,1,2,1,2,2,8,1,3,0,0,0,0,1,0,1,0,0,1,0,0,329.3257727777778
7578,197306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0006477777777777778
7579,197309,1,1,1,7,1,1,1,1,1,3,1,10,1,1,1,1,0,0,0,0,0,0,5,0,326.5819202777777
7580,197312,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.00128611111111
7581,197315,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.551076666666667
7582,197318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012773888888888888
7583,197321,1,1,1,5,1,2,1,2,2,35,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1477.784031111111
7584,197324,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.10807611111111111
7585,197327,1,1,1,9,1,2,1,2,2,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,68.84673138888888
7586,197330,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.010751944444445
7587,197333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011408888888888889
7588,197336,1,1,1,3,1,1,1,1,1,5,1,3,0,0,0,0,0,0,1,0,3,1,0,0,257.6844886111111
7589,197339,1,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,732.828465
7590,197342,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.2102813888888889
7591,197345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011868611111111111
7592,197348,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,45.885870833333335
7593,197351,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,375.3052963888889
7594,197354,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,21.630658611111112
7595,197357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,13.080368055555555
7596,197360,1,1,1,3,1,1,1,1,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,732.3343819444443
7597,197363,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65.8789513888889
7598,197366,1,1,1,11,1,3,1,3,3,3,2,8,1,1,1,1,2,0,0,0,0,0,19,0,520.9406524999999
7599,197369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011622777777777779
7600,197372,1,1,1,9,1,1,1,1,1,9,0,0,0,0,0,0,1,0,0,1,3,0,0,0,404.30627638888893
7601,197375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,12.150922222222222
7602,197378,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.834521666666665
7603,197381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013628333333333333
7604,197384,1,1,1,3,1,1,1,1,1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,754.706553888889
7605,197387,1,1,1,3,1,1,1,1,1,5,1,5,0,0,0,0,0,0,1,0,0,1,7,0,260.14168083333334
7606,197390,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,10.49391638888889
7607,197393,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.415810833333333
7608,197396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,9.769709166666667
7609,197399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,9.655221944444444
7610,197402,1,1,1,13,1,1,1,1,1,17,1,5,0,0,0,0,0,0,1,0,0,1,0,0,855.3781383333334
7611,197405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,9.062559166666666
7612,197408,1,1,1,29,1,1,1,1,1,9,1,6,1,1,1,1,0,0,0,0,0,0,13,0,1022.1139722222222
7613,197411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009883055555555555
7614,197414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,8.117801111111111
7615,197419,1,1,1,5,1,2,1,2,2,8,1,3,1,1,1,1,1,0,0,0,0,0,0,0,579.1284508333333
7616,197422,1,1,1,11,1,1,1,1,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,767.4513266666668
7617,197425,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,220.35605916666665
7618,197428,1,1,1,5,1,1,1,1,1,19,1,6,0,0,0,0,1,0,0,1,0,0,12,0,818.3935225
7619,197431,1,1,1,3,1,3,1,3,3,15,1,9,0,0,0,0,2,0,1,0,3,1,0,0,384.33364472222223
7620,197434,1,1,1,3,1,1,1,1,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,313.27069500000005
7621,197437,1,1,1,5,1,3,1,3,3,39,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1614.3489205555557
7622,197440,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,742.9329733333333
7623,197443,1,1,1,3,1,1,1,1,1,7,1,7,0,0,0,0,0,0,1,0,0,1,0,0,220.31726277777776
7624,197446,1,1,1,3,1,1,1,1,1,3,1,6,1,1,1,1,0,0,0,0,0,0,9,0,246.37529833333335
7625,197449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.014225833333333333
7626,197452,1,1,1,5,1,1,1,1,1,5,1,9,0,0,0,0,0,0,1,0,3,1,0,0,584.0851266666666
7627,197455,1,1,1,3,1,1,1,1,1,3,1,10,1,1,1,1,0,0,0,0,5,0,13,0,316.3084694444444
7628,197458,1,1,1,3,1,1,1,1,1,3,1,13,1,1,1,1,0,0,0,0,0,0,0,0,311.4394008333333
7629,197461,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2.455828888888889
7630,197464,1,1,1,21,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,3,0,0,0,313.1774255555556
7631,197467,1,1,1,3,1,2,1,2,2,10,1,8,1,1,1,1,1,0,0,0,0,0,9,0,334.0600633333333
7632,197470,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,196.6389286111111
7633,197473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012959444444444445
7634,197476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.40517555555555557
7635,197479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.3230002777777778
7636,197482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,47.46366333333333
7637,197485,1,1,1,7,1,1,1,1,1,5,1,6,1,1,1,1,0,0,0,0,3,0,9,0,333.19372944444444
7638,197488,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,4.196353333333333
7639,197491,1,1,1,9,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,1,3,0,0,0,557.3179166666666
7640,197494,1,1,1,3,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,13,0,0,0,49.01800055555555
7641,197497,1,1,1,29,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,1,7,0,0,0,335.3558702777778
7642,197500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2.3581952777777784
7643,197503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009439722222222221
7644,197506,1,1,1,5,1,1,1,1,1,5,1,5,1,1,1,1,0,0,0,0,3,0,0,0,363.04743222222226
7645,197509,1,1,1,3,1,2,1,2,2,11,0,0,0,0,0,0,2,0,0,1,0,0,0,0,932.3961427777778
7646,197512,1,1,1,3,1,2,1,2,2,8,1,7,1,1,1,1,1,0,0,0,3,0,0,0,310.9917472222222
7647,197515,1,1,1,5,1,3,1,3,3,14,1,7,1,1,1,1,2,0,0,0,9,0,3,0,740.9343408333333
7648,197518,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.976411111111111
7649,197521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011675833333333333
7650,197524,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.5478094444444443
7651,197527,1,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,739.8238825000001
7652,197530,1,1,1,3,1,1,1,1,1,7,1,6,0,0,0,0,0,0,1,0,0,1,59,0,1513.4704016666667
7653,197533,1,1,1,3,1,3,1,3,3,11,1,9,1,1,1,1,2,0,0,0,0,0,0,0,25.502357777777778
7654,197536,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011221666666666666
7655,197539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1.1476458333333333
7656,197542,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5.657498888888889
7657,197545,1,1,1,3,1,1,1,1,1,5,1,6,0,0,0,0,0,0,1,0,0,1,11,0,381.55947749999996
7658,197548,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.270411944444445
7659,197551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.016493055555555556
7660,197554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0.26524333333333333
7661,197557,1,1,1,3,1,1,1,1,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,738.1471116666667
7662,197560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010940555555555558
7663,197563,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.140808888888888
7664,197566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010862499999999999
7665,197569,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.64503
7666,197572,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,737.9646977777778
7667,197575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008404166666666666
7668,197578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01124027777777778
7669,197581,1,1,1,11,1,1,1,1,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,809.7545349999999
7670,197584,1,1,1,3,1,4,1,4,4,15,1,3,1,1,1,1,3,0,0,0,0,0,3,0,163.27466916666665
7671,197587,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,737.6600194444444
7672,197590,1,1,1,5,1,1,1,1,1,5,1,22,1,1,1,1,0,0,0,0,0,0,7,0,308.4263902777777
7673,197593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.3621975
7674,197596,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.88537555555556
7675,197599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010126666666666667
7676,197602,1,1,1,3,1,1,1,1,1,7,1,5,0,0,0,0,0,0,1,0,0,1,0,0,473.36338527777775
7677,197605,1,1,1,3,1,3,1,3,3,30,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1049.2508619444445
7678,197608,1,1,1,7,1,1,1,1,1,3,1,6,1,1,1,1,0,0,0,0,3,0,5,0,354.4100955555556
7679,197611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.7001430555555556
7680,197614,1,1,1,3,1,2,1,2,2,14,1,3,1,1,1,1,1,0,0,0,0,0,0,0,717.1066827777778
7681,197617,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,21.32934
7682,197620,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,18.246171666666665
7683,197623,1,1,1,15,1,1,1,1,1,17,1,10,1,1,1,1,0,0,0,0,0,0,15,0,736.8186325
7684,197626,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,27.511087499999995
7685,197629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011450277777777776
7686,197632,1,1,1,3,1,1,1,1,1,9,1,6,1,1,1,1,0,0,0,0,0,0,11,0,353.4892061111111
7687,197635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009214166666666666
7688,197638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011332777777777778
7689,197641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011968611111111112
7690,197644,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,735.2750849999999
7691,197647,1,1,1,3,1,5,1,5,5,20,1,14,1,1,1,1,4,0,0,0,0,0,8,0,307.41053805555555
7692,197650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010284166666666669
7693,197653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.35943111111111115
7694,197656,1,1,1,5,1,1,1,1,1,9,1,3,0,0,0,0,0,0,1,0,0,1,0,0,328.1056316666666
7695,197659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010709166666666665
7696,197662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009236666666666667
7697,197665,1,1,1,5,1,2,1,2,2,5,1,8,0,0,0,0,2,0,0,1,0,0,31,0,471.2908513888889
7698,197668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011982777777777778
7699,197671,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.534365833333332
7700,197674,1,1,1,5,1,1,1,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,330.2935383333333
7701,197677,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,16.476299166666667
7702,197680,1,1,1,3,1,1,1,1,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,757.1391980555555
7703,197683,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.2655047222222222
7704,197686,1,1,1,5,1,2,1,2,2,14,1,5,1,1,1,1,1,0,0,0,0,0,0,0,516.1493063888889
7705,197689,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,22.197595277777776
7706,197692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011627777777777777
7707,197695,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,17.755591388888888
7708,197698,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,71.87485027777778
7709,197701,1,1,1,3,1,2,1,2,2,24,0,0,0,0,0,0,2,0,0,1,0,0,0,0,930.1484455555557
7710,197704,1,1,1,7,1,1,1,1,1,9,1,8,1,1,1,1,0,0,0,0,5,0,5,0,708.6559511111112
7711,197707,1,1,1,3,1,2,1,2,2,3,2,22,1,1,1,1,1,0,0,0,0,0,28,0,400.03795194444444
7712,197710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,12.32350361111111
7713,197713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008532777777777778
7714,197716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00922
7715,197719,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009979722222222221
7716,197722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010645277777777778
7717,197725,1,1,1,9,1,3,1,3,3,15,1,21,1,1,1,1,2,0,0,0,0,0,52,0,736.0398677777778
7718,197728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,11.99492
7719,197731,1,1,1,7,1,3,1,3,3,17,1,5,1,1,1,1,2,0,0,0,11,0,0,0,690.9659158333333
7720,197734,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013036111111111111
7721,197737,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,311.2763497222222
7722,197740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011472777777777778
7723,197743,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,377.49530694444445
7724,197746,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,731.5760888888889
